dataset	id	rel_path	abs_path
VisA	0038	VisA/macaroni2/train/good/0038.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0038.JPG
VisA	0642	VisA/pcb1/train/good/0642.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0642.JPG
VisA	0137	VisA/pcb3/train/good/0137.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0137.JPG
MPDD	065	MPDD/tubes/test/anomalous/065.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/anomalous/065.png
VisA	0914	VisA/pcb1/train/good/0914.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0914.JPG
VisA	457	VisA/chewinggum/train/good/457.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/chewinggum/train/good/457.JPG
VisA	254	VisA/capsules/train/good/254.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/capsules/train/good/254.JPG
VisA	0794	VisA/candle/train/good/0794.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0794.JPG
MPDD	010	MPDD/bracket_white/test/defective_painting/010.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_white/test/defective_painting/010.png
VisA	0271	VisA/pcb1/train/good/0271.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0271.JPG
MPDD	003	MPDD/tubes/test/good/003.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/good/003.png
VisA	277	VisA/chewinggum/train/good/277.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/chewinggum/train/good/277.JPG
VisA	0995	VisA/pcb1/train/good/0995.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0995.JPG
MPDD	013	MPDD/metal_plate/test/scratches/013.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/metal_plate/test/scratches/013.png
VisA	0626	VisA/pcb3/train/good/0626.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0626.JPG
VisA	161	VisA/fryum/train/good/161.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/fryum/train/good/161.JPG
VisA	0310	VisA/macaroni2/train/good/0310.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0310.JPG
VisA	0870	VisA/pcb4/train/good/0870.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0870.JPG
VisA	0819	VisA/pcb3/train/good/0819.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0819.JPG
VisA	0899	VisA/pcb2/train/good/0899.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0899.JPG
VisA	0496	VisA/candle/train/good/0496.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0496.JPG
VisA	0090	VisA/pcb2/train/good/0090.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0090.JPG
VisA	0589	VisA/pcb4/train/good/0589.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0589.JPG
VisA	0558	VisA/candle/train/good/0558.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0558.JPG
VisA	0707	VisA/macaroni2/train/good/0707.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0707.JPG
MPDD	050	MPDD/tubes/test/anomalous/050.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/anomalous/050.png
VisA	257	VisA/pipe_fryum/train/good/257.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pipe_fryum/train/good/257.JPG
MPDD	015	MPDD/bracket_brown/test/good/015.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_brown/test/good/015.png
VisA	0210	VisA/pcb3/train/good/0210.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0210.JPG
MPDD	066	MPDD/tubes/test/anomalous/066.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/anomalous/066.png
VisA	494	VisA/cashew/train/good/494.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/494.JPG
MPDD	004	MPDD/metal_plate/test/total_rust/004.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/metal_plate/test/total_rust/004.png
VisA	0408	VisA/pcb4/train/good/0408.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0408.JPG
VisA	0622	VisA/macaroni2/train/good/0622.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0622.JPG
VisA	0602	VisA/macaroni2/train/good/0602.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0602.JPG
VisA	114	VisA/cashew/train/good/114.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/114.JPG
VisA	0559	VisA/pcb4/train/good/0559.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0559.JPG
VisA	0404	VisA/macaroni2/train/good/0404.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0404.JPG
MPDD	013	MPDD/metal_plate/test/major_rust/013.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/metal_plate/test/major_rust/013.png
MPDD	011	MPDD/metal_plate/test/good/011.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/metal_plate/test/good/011.png
VisA	0084	VisA/pcb2/train/good/0084.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0084.JPG
VisA	287	VisA/fryum/train/good/287.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/fryum/train/good/287.JPG
VisA	0087	VisA/pcb4/train/good/0087.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0087.JPG
MPDD	003	MPDD/bracket_white/test/scratches/003.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_white/test/scratches/003.png
VisA	0349	VisA/macaroni1/train/good/0349.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0349.JPG
VisA	0271	VisA/macaroni1/train/good/0271.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0271.JPG
VisA	0724	VisA/pcb3/train/good/0724.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0724.JPG
MPDD	006	MPDD/connector/test/parts_mismatch/006.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/connector/test/parts_mismatch/006.png
VisA	0126	VisA/candle/train/good/0126.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0126.JPG
VisA	0356	VisA/macaroni1/train/good/0356.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0356.JPG
VisA	0398	VisA/macaroni2/train/good/0398.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0398.JPG
MPDD	027	MPDD/bracket_black/test/scratches/027.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_black/test/scratches/027.png
MPDD	022	MPDD/bracket_black/test/good/022.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_black/test/good/022.png
VisA	248	VisA/cashew/train/good/248.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/248.JPG
VisA	297	VisA/chewinggum/train/good/297.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/chewinggum/train/good/297.JPG
VisA	0224	VisA/macaroni2/train/good/0224.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0224.JPG
VisA	265	VisA/fryum/train/good/265.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/fryum/train/good/265.JPG
VisA	0349	VisA/pcb1/train/good/0349.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0349.JPG
VisA	130	VisA/capsules/train/good/130.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/capsules/train/good/130.JPG
VisA	0911	VisA/candle/train/good/0911.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0911.JPG
VisA	0937	VisA/candle/train/good/0937.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0937.JPG
VisA	0556	VisA/pcb4/train/good/0556.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0556.JPG
MPDD	006	MPDD/bracket_white/test/scratches/006.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_white/test/scratches/006.png
VisA	0881	VisA/pcb3/train/good/0881.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0881.JPG
VisA	0929	VisA/macaroni2/train/good/0929.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0929.JPG
VisA	0246	VisA/macaroni2/train/good/0246.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0246.JPG
VisA	0003	VisA/pcb2/train/good/0003.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0003.JPG
VisA	091	VisA/chewinggum/train/good/091.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/chewinggum/train/good/091.JPG
VisA	0153	VisA/macaroni1/train/good/0153.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0153.JPG
VisA	022	VisA/capsules/train/good/022.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/capsules/train/good/022.JPG
VisA	0063	VisA/macaroni1/train/good/0063.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0063.JPG
VisA	086	VisA/pipe_fryum/train/good/086.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pipe_fryum/train/good/086.JPG
VisA	0335	VisA/pcb4/train/good/0335.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0335.JPG
VisA	0472	VisA/macaroni1/train/good/0472.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0472.JPG
VisA	0365	VisA/pcb1/train/good/0365.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0365.JPG
VisA	0085	VisA/pcb1/train/good/0085.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0085.JPG
MPDD	017	MPDD/bracket_white/test/good/017.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_white/test/good/017.png
MPDD	025	MPDD/bracket_white/test/good/025.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_white/test/good/025.png
VisA	0097	VisA/macaroni1/train/good/0097.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0097.JPG
VisA	0138	VisA/pcb4/train/good/0138.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0138.JPG
MPDD	011	MPDD/tubes/test/anomalous/011.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/anomalous/011.png
VisA	094	VisA/cashew/train/good/094.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/094.JPG
MPDD	012	MPDD/bracket_white/test/good/012.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_white/test/good/012.png
VisA	0756	VisA/macaroni2/train/good/0756.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0756.JPG
VisA	491	VisA/capsules/train/good/491.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/capsules/train/good/491.JPG
VisA	0440	VisA/pcb4/train/good/0440.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0440.JPG
VisA	0455	VisA/pcb3/train/good/0455.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0455.JPG
VisA	264	VisA/cashew/train/good/264.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/264.JPG
MPDD	030	MPDD/tubes/test/good/030.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/good/030.png
VisA	0775	VisA/pcb4/train/good/0775.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0775.JPG
VisA	299	VisA/capsules/train/good/299.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/capsules/train/good/299.JPG
VisA	0334	VisA/macaroni2/train/good/0334.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0334.JPG
VisA	0443	VisA/candle/train/good/0443.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0443.JPG
VisA	158	VisA/chewinggum/train/good/158.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/chewinggum/train/good/158.JPG
VisA	0369	VisA/candle/train/good/0369.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0369.JPG
VisA	0192	VisA/pcb1/train/good/0192.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0192.JPG
VisA	0480	VisA/macaroni2/train/good/0480.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0480.JPG
VisA	0194	VisA/macaroni1/train/good/0194.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0194.JPG
MPDD	061	MPDD/tubes/test/anomalous/061.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/anomalous/061.png
MPDD	003	MPDD/bracket_black/test/hole/003.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_black/test/hole/003.png
VisA	0276	VisA/pcb2/train/good/0276.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0276.JPG
VisA	0886	VisA/macaroni2/train/good/0886.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0886.JPG
VisA	0556	VisA/pcb3/train/good/0556.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0556.JPG
MPDD	059	MPDD/tubes/test/anomalous/059.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/anomalous/059.png
MPDD	035	MPDD/tubes/test/anomalous/035.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/anomalous/035.png
MPDD	018	MPDD/bracket_brown/test/good/018.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_brown/test/good/018.png
VisA	330	VisA/fryum/train/good/330.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/fryum/train/good/330.JPG
VisA	085	VisA/capsules/train/good/085.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/capsules/train/good/085.JPG
VisA	0203	VisA/pcb4/train/good/0203.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0203.JPG
VisA	0581	VisA/pcb3/train/good/0581.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0581.JPG
MPDD	010	MPDD/metal_plate/test/major_rust/010.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/metal_plate/test/major_rust/010.png
MPDD	019	MPDD/tubes/test/good/019.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/good/019.png
VisA	0788	VisA/pcb2/train/good/0788.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0788.JPG
VisA	0459	VisA/pcb1/train/good/0459.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0459.JPG
VisA	0227	VisA/candle/train/good/0227.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0227.JPG
VisA	0521	VisA/candle/train/good/0521.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0521.JPG
VisA	386	VisA/fryum/train/good/386.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/fryum/train/good/386.JPG
VisA	0777	VisA/pcb1/train/good/0777.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0777.JPG
VisA	0102	VisA/pcb1/train/good/0102.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0102.JPG
VisA	0474	VisA/pcb2/train/good/0474.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0474.JPG
VisA	0340	VisA/pcb4/train/good/0340.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0340.JPG
VisA	0264	VisA/pcb1/train/good/0264.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0264.JPG
VisA	0599	VisA/pcb1/train/good/0599.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0599.JPG
VisA	0313	VisA/macaroni2/train/good/0313.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0313.JPG
VisA	249	VisA/capsules/train/good/249.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/capsules/train/good/249.JPG
VisA	066	VisA/capsules/train/good/066.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/capsules/train/good/066.JPG
VisA	0993	VisA/pcb4/train/good/0993.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0993.JPG
VisA	0121	VisA/pcb3/train/good/0121.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0121.JPG
VisA	0597	VisA/candle/train/good/0597.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0597.JPG
VisA	0655	VisA/macaroni2/train/good/0655.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0655.JPG
VisA	0749	VisA/pcb1/train/good/0749.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0749.JPG
VisA	299	VisA/chewinggum/train/good/299.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/chewinggum/train/good/299.JPG
VisA	0618	VisA/pcb3/train/good/0618.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0618.JPG
VisA	0318	VisA/macaroni2/train/good/0318.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0318.JPG
VisA	0408	VisA/pcb2/train/good/0408.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0408.JPG
VisA	0934	VisA/pcb1/train/good/0934.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0934.JPG
VisA	0893	VisA/pcb3/train/good/0893.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0893.JPG
VisA	0516	VisA/macaroni1/train/good/0516.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0516.JPG
MPDD	000	MPDD/tubes/test/good/000.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/good/000.png
VisA	0929	VisA/pcb3/train/good/0929.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0929.JPG
VisA	0162	VisA/candle/train/good/0162.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0162.JPG
VisA	0376	VisA/pcb1/train/good/0376.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0376.JPG
VisA	122	VisA/pipe_fryum/train/good/122.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pipe_fryum/train/good/122.JPG
MPDD	014	MPDD/bracket_white/test/good/014.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_white/test/good/014.png
VisA	338	VisA/pipe_fryum/train/good/338.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pipe_fryum/train/good/338.JPG
VisA	0138	VisA/macaroni2/train/good/0138.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0138.JPG
VisA	0169	VisA/candle/train/good/0169.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0169.JPG
VisA	366	VisA/cashew/train/good/366.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/366.JPG
VisA	0273	VisA/candle/train/good/0273.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0273.JPG
VisA	0080	VisA/macaroni1/train/good/0080.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0080.JPG
VisA	335	VisA/chewinggum/train/good/335.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/chewinggum/train/good/335.JPG
VisA	0404	VisA/pcb3/train/good/0404.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0404.JPG
VisA	0153	VisA/pcb4/train/good/0153.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0153.JPG
VisA	0165	VisA/pcb2/train/good/0165.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0165.JPG
MPDD	024	MPDD/bracket_white/test/good/024.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_white/test/good/024.png
VisA	0281	VisA/pcb4/train/good/0281.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0281.JPG
VisA	269	VisA/capsules/train/good/269.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/capsules/train/good/269.JPG
VisA	0200	VisA/macaroni2/train/good/0200.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0200.JPG
MPDD	026	MPDD/tubes/test/good/026.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/good/026.png
VisA	110	VisA/pipe_fryum/train/good/110.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pipe_fryum/train/good/110.JPG
MPDD	018	MPDD/tubes/test/anomalous/018.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/tubes/test/anomalous/018.png
MPDD	011	MPDD/bracket_brown/test/good/011.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_brown/test/good/011.png
VisA	0901	VisA/pcb3/train/good/0901.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0901.JPG
MPDD	009	MPDD/metal_plate/test/major_rust/009.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/metal_plate/test/major_rust/009.png
VisA	0426	VisA/macaroni1/train/good/0426.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0426.JPG
VisA	0252	VisA/candle/train/good/0252.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0252.JPG
MPDD	005	MPDD/bracket_black/test/good/005.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/bracket_black/test/good/005.png
VisA	0114	VisA/macaroni1/train/good/0114.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni1/train/good/0114.JPG
VisA	0917	VisA/candle/train/good/0917.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0917.JPG
VisA	0827	VisA/macaroni2/train/good/0827.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0827.JPG
VisA	488	VisA/cashew/train/good/488.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/cashew/train/good/488.JPG
VisA	272	VisA/capsules/train/good/272.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/capsules/train/good/272.JPG
VisA	0223	VisA/pcb4/train/good/0223.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0223.JPG
MPDD	013	MPDD/metal_plate/test/good/013.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/metal_plate/test/good/013.png
VisA	0255	VisA/macaroni2/train/good/0255.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0255.JPG
VisA	186	VisA/pipe_fryum/train/good/186.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pipe_fryum/train/good/186.JPG
VisA	263	VisA/capsules/train/good/263.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/capsules/train/good/263.JPG
VisA	0461	VisA/candle/train/good/0461.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0461.JPG
VisA	0697	VisA/macaroni2/train/good/0697.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0697.JPG
VisA	0595	VisA/pcb1/train/good/0595.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0595.JPG
VisA	0292	VisA/pcb3/train/good/0292.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0292.JPG
VisA	0955	VisA/pcb4/train/good/0955.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0955.JPG
VisA	0272	VisA/pcb4/train/good/0272.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0272.JPG
VisA	227	VisA/capsules/train/good/227.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/capsules/train/good/227.JPG
VisA	0691	VisA/pcb3/train/good/0691.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0691.JPG
VisA	0062	VisA/pcb3/train/good/0062.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb3/train/good/0062.JPG
VisA	0043	VisA/pcb4/train/good/0043.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0043.JPG
VisA	0799	VisA/pcb1/train/good/0799.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0799.JPG
MPDD	004	MPDD/metal_plate/test/major_rust/004.png	/mnt/nfs/wmd/data/Industrial_test_real/MPDD/metal_plate/test/major_rust/004.png
VisA	0932	VisA/candle/train/good/0932.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0932.JPG
VisA	0231	VisA/pcb1/train/good/0231.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb1/train/good/0231.JPG
VisA	162	VisA/chewinggum/train/good/162.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/chewinggum/train/good/162.JPG
VisA	0627	VisA/pcb2/train/good/0627.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb2/train/good/0627.JPG
VisA	0245	VisA/macaroni2/train/good/0245.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0245.JPG
VisA	0272	VisA/macaroni2/train/good/0272.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/macaroni2/train/good/0272.JPG
VisA	076	VisA/chewinggum/train/good/076.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/chewinggum/train/good/076.JPG
VisA	0349	VisA/candle/train/good/0349.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/candle/train/good/0349.JPG
VisA	0897	VisA/pcb4/train/good/0897.JPG	/mnt/nfs/wmd/data/Industrial_test_real/VisA/pcb4/train/good/0897.JPG
